CustomerID,Profitiblity,Tenure,TakenFreeDelivery,CityTier,HighestSaving,PreferredPaymentMode,Gender,Age,FootfallInDiscountPeriod,TakenProdFromPromo,SatisfactionScore,MembershipCard,SavingPercent,Complain,AvgSaving,LastMonthCouponUsed,VisitInLastMonth,AvgNumberOfProduct,AvgBillAmount
900000598,197.3064,1.4538366319999998,0,1,138.11448000000001,Credit Card,Female,51,0,0,2,Diamond,0.833333333,1,39.46128,1,0.36136703299999995,8.75296414,4735.3536
900000599,102.1644,1.0,1,1,81.73151999999999,Debit Card,Male,79,0,0,4,Gold,2.0,0,40.865759999999995,6,0.163201917,2.455875,2043.2879999999998
900000600,248.0145,1.0,0,1,148.8087,Credit Card,Male,22,0,0,5,Silver,1.764705882,0,74.40435,1,0.398097111,12.51111721,4216.2465
900000601,97.4256,1.0,0,1,48.7128,UPI,Male,72,0,1,2,Diamond,1.6666666669999999,0,19.485120000000002,2,0.412820339,1.235842706,1169.1072
900000604,485.8461,1.111412647,1,1,340.09227000000004,COD,Female,57,1,0,5,Gold,0.625,0,48.58461,0,0.9098241570000001,19.09960098,7773.5376
900000606,243.828,1.225950838,1,1,219.4452,Debit Card,Male,79,1,1,5,Silver,3.333333333,0,121.914,0,1.283305263,4.323191489,3657.42
900000608,449.4798,0.767030375,1,1,224.7399,Debit Card,Female,79,0,0,2,Diamond,2.222222222,0,179.79192,3,1.431464331,8.690264662,8090.6364
900000609,293.4594,0.7228064040000001,1,1,293.4594,Debit Card,Male,63,0,1,3,Silver,2.083333333,0,146.7297,0,3.05686875,13.36437495,7043.0256
900000610,488.80800000000005,0.8919854009999999,1,1,244.40400000000002,Debit Card,Male,50,1,1,3,Silver,2.142857143,1,146.6424,1,0.950988327,28.04636066,6843.312
900000612,340.5528,1.031978182,1,1,340.5528,Debit Card,Female,56,0,1,2,Diamond,1.5789473680000001,1,102.16584,1,0.765287191,7.0102959910000004,6470.5032
900000613,244.2795,0.8724267859999999,0,1,195.4236,Debit Card,Male,42,0,1,2,Diamond,1.6666666669999999,1,48.8559,0,1.090533482,3.037672539,2931.3540000000003
900000614,318.6864,0.537543325,1,3,223.08048,E wallet,Female,49,1,0,5,Diamond,0.833333333,0,63.737280000000005,12,2.260187234,8.304531596,7648.4736
900000617,340.4247,1.194472632,0,1,204.25482,Debit Card,Male,75,0,1,5,Gold,2.5,0,170.21235,1,5.15795,12.74998876,6808.494000000001
900000618,246.1725,1.0,1,3,147.7035,Debit Card,Male,52,1,0,5,Gold,2.0,0,98.469,1,1.108885135,6.419100391000001,4923.45
900000619,394.3848,0.535363982,0,3,236.63088,Credit Card,Male,20,1,0,4,Diamond,0.9090909090000001,0,78.87696,1,0.95724466,9.915960686,8676.4656
900000621,97.9176,1.0,1,1,48.9588,Credit Card,Male,47,0,1,5,Diamond,1.428571429,0,29.37528,1,0.29493253,3.087491892,2056.2696
900000623,354.8286,1.8960306869999999,1,3,248.38002000000003,Debit Card,Male,45,1,0,5,Diamond,1.25,1,70.96571999999999,1,0.642805435,8.7612,5677.2576
900000624,389.30400000000003,1.0,1,1,194.65200000000002,Debit Card,Female,47,1,1,4,Diamond,2.222222222,0,155.7216,0,0.618925278,11.01803774,7007.472
900000625,345.5319,0.513166188,0,3,207.31914,Credit Card,Female,66,1,0,3,Diamond,0.666666667,0,34.55319,0,0.674866992,6.229541466000001,5182.9785
900000626,341.7561,2.8479674999999998,1,1,205.05366,Debit Card,Male,30,0,1,3,Gold,0.9090909090000001,0,34.17561,0,1.798716316,3.88760817,3759.3171
900000627,441.4257,0.762722592,1,1,353.14056,Debit Card,Male,43,1,0,3,Gold,0.8,0,88.28514,8,1.005525513,17.77076087,11035.6425
900000628,296.1738,0.8543475,1,1,266.55642,UPI,Male,52,1,0,2,Silver,0.41666666700000005,0,29.617379999999997,1,1.9877436240000002,10.72122353,7108.1712
900000630,502.13699999999994,3.083297368,1,1,351.4959,COD,Male,52,1,0,2,Gold,1.6666666669999999,0,150.6411,1,2.743918033,34.89755212,9038.466
900000631,349.1712,1.587141818,0,2,209.50271999999998,Credit Card,Male,25,1,0,5,Diamond,1.176470588,0,69.83424000000001,0,0.8196507040000001,25.4760103,5935.9104
900000632,297.39599999999996,0.819272727,1,3,297.39599999999996,E wallet,Male,78,1,0,2,Gold,0.41666666700000005,1,29.7396,0,0.643714286,9.453647682,7137.504
900000634,346.4958,0.891307524,0,1,277.19664,Debit Card,Female,24,1,0,3,Silver,2.105263158,1,138.59832,1,0.563407805,13.88907215,6583.4202
900000636,341.8401,1.0,1,1,170.92005,Credit Card,Male,50,1,1,2,Diamond,1.363636364,0,102.55203,1,1.3353128909999998,32.00205191,7520.4822
900000637,200.2224,1.0,1,3,140.15568000000002,COD,Female,57,0,0,4,Gold,0.47619047600000003,0,20.02224,1,0.30153975899999996,7.548779892000001,4204.6704
900000638,296.91,0.654948529,1,3,267.219,Debit Card,Male,35,1,0,2,Silver,1.111111111,0,59.382,0,0.468312303,14.76348066,5344.38
900000641,51.1131,1.0,0,3,30.667859999999997,E wallet,Female,27,0,0,2,Diamond,2.5,1,20.44524,2,0.323500633,3.297619355,817.8096
900000643,460.3554,4.762297241000001,0,1,276.21324,Debit Card,Female,19,1,0,3,Gold,0.9090909090000001,0,92.07108000000001,1,0.8637061909999999,16.85161198,10127.8188
900000645,388.4616,0.571267059,0,1,194.2308,Credit Card,Female,23,0,1,4,Silver,0.454545455,1,38.84616,1,2.088503226,11.93597095,8546.1552
900000647,480.0033,1.9200131999999999,1,1,336.00231,Debit Card,Male,63,1,0,2,Diamond,1.6666666669999999,0,96.00066,1,11.70739756,9.365918049,5760.0396
900000648,450.4491,0.7424985159999999,1,1,270.26946,Credit Card,Male,53,1,0,5,Diamond,1.739130435,1,180.17963999999998,0,7.038267188,14.38934625,10360.3293
900000649,400.3488,2.50218,1,1,400.3488,Credit Card,Female,46,0,0,5,Silver,0.41666666700000005,0,40.03488,0,3.639534545,11.83296946,9608.3712
900000650,396.4104,4.40456,1,3,317.12832000000003,Debit Card,Female,25,0,0,2,Silver,2.222222222,0,158.56416000000002,0,0.670745178,24.18775322,7135.3872
900000652,482.5197,1.014644229,1,1,434.26773,Credit Card,Male,20,0,0,3,Diamond,3.571428571,0,241.25985,0,8.319305172,9.776086541,6755.2758
900000654,243.8385,0.5188053189999999,1,1,121.91925,COD,Male,44,1,1,4,Silver,1.904761905,0,97.5354,0,1.172300481,6.7732916670000005,5120.6085
900000655,390.0408,0.7960016329999999,1,1,273.02856,Debit Card,Male,61,1,1,3,Gold,0.41666666700000005,0,39.00408,1,1.5601631999999999,10.69826194,9360.9792
900000656,99.9738,1.0,1,1,59.984280000000005,Debit Card,Male,24,1,0,2,Gold,1.6,1,39.98952,0,0.7192359709999999,3.2001856589999997,2499.345
900000659,97.551,2.001046154,1,1,78.0408,COD,Female,31,1,1,3,Diamond,2.222222222,0,39.0204,1,0.591218182,2.097870968,1755.918
900000660,320.7834,0.612474272,1,3,256.62672000000003,E wallet,Male,48,1,0,4,Diamond,3.333333333,0,128.31336000000002,1,0.485300151,14.69236947,3849.4008
900000661,303.084,0.824095468,1,3,272.7756,E wallet,Male,48,1,0,3,Gold,1.25,1,90.9252,1,0.950106583,9.483723598,7274.016
900000662,244.49099999999999,1.057258378,1,1,195.5928,Debit Card,Female,23,1,1,2,Silver,2.777777778,1,122.2455,1,0.9191390979999999,11.37167442,4400.838
900000663,483.66900000000004,0.883990339,1,1,338.5683,Debit Card,Male,23,1,1,3,Diamond,1.5789473680000001,0,145.1007,0,1.269472441,18.30619721,9189.711
900000664,338.3478,3.440825085,0,3,203.00868,Debit Card,Male,30,0,1,2,Silver,1.0,1,33.83478,1,1.4397778719999998,8.017720379,3383.478
900000665,97.725,1.0,1,1,97.725,Debit Card,Male,39,1,1,2,Silver,1.739130435,1,39.09,0,0.18865830100000003,5.351607143,2247.675
900000666,268.236,1.031676923,1,3,160.9416,E wallet,Female,64,0,0,4,Silver,4.545454545,1,134.118,0,0.7249621620000001,9.249517241,2950.5959999999995
900000667,156.2193,1.0,0,1,78.10965,Credit Card,Male,41,0,0,4,Gold,1.6666666669999999,1,46.865790000000004,3,0.29145391800000003,6.361871946,2811.9474
900000671,377.6787,1.388524632,0,3,377.6787,Debit Card,Male,31,1,0,4,Gold,1.428571429,1,113.30361,2,1.9983,33.32459118,7931.2527
900000674,437.8158,1.467538994,0,1,262.68948,Credit Card,Male,73,1,1,3,Silver,1.904761905,1,175.12632,0,1.015813921,23.21750455,9194.1318
900000675,376.29900000000004,3.725732673,1,1,376.29900000000004,Debit Card,Male,80,1,0,5,Gold,1.739130435,0,150.5196,1,0.767957143,22.83608707,8654.877
900000676,444.12300000000005,1.9450642340000002,0,2,266.4738,Debit Card,Male,39,0,0,4,Diamond,2.105263158,0,177.6492,0,0.8900260520000001,32.58045174,8438.337
900000677,441.4662,5.227889211,1,1,397.31958,Debit Card,Male,75,1,1,3,Diamond,1.5789473680000001,1,132.43986,1,11.036655,14.36277021,8387.8578
900000678,487.116,0.529473913,1,1,243.558,Credit Card,Female,67,1,0,4,Diamond,1.25,1,97.4232,0,1.752215827,15.52560956,7793.856
900000679,51.0693,1.0,1,3,30.641579999999998,E wallet,Female,40,0,0,2,Silver,0.526315789,0,5.10693,10,0.076222836,1.3514160169999998,970.3167
900000680,396.98400000000004,0.7975125,1,1,357.2856,Debit Card,Female,50,1,0,4,Silver,2.5,1,158.7936,4,1.318883721,7.1852307689999995,6351.744000000001
900000681,151.1802,1.0,1,1,75.5901,Credit Card,Female,45,1,0,2,Diamond,1.6666666669999999,0,45.35406,0,0.37145012299999997,2.891863549,2721.2436
900000685,490.017,1.675271795,1,1,392.0136,COD,Female,31,1,1,3,Gold,3.076923077,1,196.0068,1,1.5807,9.80034,6370.221
900000688,299.1762,0.661894248,1,3,149.5881,Credit Card,Male,59,1,0,2,Diamond,0.434782609,0,29.91762,0,0.8356877090000001,13.95751034,6881.0526
900000689,160.2549,1.0,0,1,80.12745,Credit Card,Female,54,1,0,4,Silver,2.142857143,0,48.07647,1,0.286681395,4.941781057,2243.5686
900000690,425.0952,0.665697181,1,1,297.56664,Credit Card,Female,57,0,0,4,Gold,2.9411764710000003,1,212.5476,13,0.7590985709999999,9.288712596,7226.6184
900000692,247.3245,3.206058333,1,1,173.12715,Debit Card,Male,28,1,0,3,Diamond,0.5555555560000001,0,24.73245,1,0.45132208,9.656921909,4451.840999999999
900000693,147.5136,1.0,1,1,73.7568,Credit Card,Male,25,1,1,5,Silver,1.25,0,44.25408,0,1.676290909,5.396839024,3540.3264
900000694,148.1643,1.0,1,1,148.1643,COD,Female,58,0,0,2,Diamond,0.666666667,0,14.816429999999999,5,0.377970153,9.183737602999999,2222.4645
900000695,50.1282,1.0,1,1,35.08974,COD,Female,24,1,0,3,Diamond,2.222222222,0,20.05128,0,0.09965844900000001,0.968141202,902.3076
900000696,245.1345,0.5260397,1,2,245.1345,Debit Card,Female,24,1,1,5,Silver,1.0,0,49.0269,3,1.88565,10.2139375,4902.69
900000697,50.0022,1.0,0,1,50.0022,Debit Card,Female,37,0,0,2,Diamond,2.083333333,0,25.0011,7,1.0638765959999998,1.714361143,1200.0528
900000702,197.4408,2.134495135,1,1,157.95264,Debit Card,Male,40,1,0,3,Silver,1.8181818180000002,0,39.48816,0,0.8226700000000001,2.7596554,2171.8488
900000704,498.45300000000003,1.993812,0,3,498.45300000000003,Credit Card,Male,79,0,0,4,Silver,1.333333333,0,99.6906,3,1.9470820309999999,13.82032348,7476.795
900000706,389.6688,0.666914817,1,1,272.76816,Debit Card,Male,48,1,1,5,Diamond,2.307692308,0,116.90064,1,0.8255694920000001,9.779332819,5065.6944
900000707,320.1498,1.03274129,0,1,256.11984,Debit Card,Male,55,1,0,3,Diamond,0.4,1,32.01498,0,1.7786099999999998,14.93236007,8003.745
900000708,268.7805,1.0,1,1,134.39025,Credit Card,Female,34,0,0,3,Diamond,1.6666666669999999,0,53.7561,5,0.680456962,4.909232877,3225.366
900000713,443.0781,0.640594843,0,3,265.84686,E wallet,Female,24,1,0,5,Gold,2.5,0,221.53905,0,0.640286272,22.72195385,8861.562
900000715,417.6624,1.3570258480000001,1,2,375.89616,Debit Card,Male,50,1,0,4,Gold,2.352941176,1,167.06496,1,1.460358042,7.150312991,7100.2608
900000716,50.0679,1.0,1,3,45.06111,Debit Card,Female,35,1,0,5,Gold,0.454545455,0,5.0067900000000005,0,0.944677358,1.984673514,1101.4938
900000718,491.00699999999995,4.910069999999999,1,1,441.9063,Credit Card,Male,46,1,1,2,Diamond,2.173913043,0,245.5035,1,1.39490625,34.32571733,11293.161
900000720,438.4449,0.8294903509999999,1,1,306.91143,Debit Card,Male,52,1,1,4,Diamond,1.111111111,0,87.68898,1,0.679759535,39.460041,7892.0082
900000723,341.3214,0.652206497,1,3,204.79283999999998,Credit Card,Female,31,1,1,2,Diamond,3.333333333,0,170.6607,1,0.846951365,6.3521352360000005,5119.821
900000725,48.4833,1.0,0,1,29.089979999999997,Debit Card,Female,62,1,1,2,Silver,1.25,0,9.696660000000001,1,0.257889894,1.269611784,775.7328
900000726,198.4356,0.750837405,1,1,138.90492,Credit Card,Female,60,0,0,2,Diamond,1.2,0,59.530680000000004,1,0.9186833329999999,8.827206406,4960.89
900000728,416.86800000000005,1.326398182,1,3,291.8076,E wallet,Male,41,1,0,3,Silver,2.857142857,1,166.7472,2,6.130411765,6.130411765,5836.151999999999
900000729,312.1236,1.061644898,1,1,156.0618,Debit Card,Male,38,1,0,4,Diamond,0.5555555560000001,1,31.212359999999997,11,0.668358887,6.086917443,5618.2248
900000730,194.4348,2.991304615,0,1,155.54783999999998,COD,Female,44,0,1,3,Gold,0.833333333,0,19.443479999999997,1,0.553945299,2.508836129,2333.2176
900000731,499.131,1.823309589,1,1,399.3048,Credit Card,Female,76,1,0,3,Gold,2.857142857,0,199.6524,5,0.7427544640000001,9.572375342,6987.834
900000732,49.6287,1.0,1,1,29.77722,Credit Card,Male,21,1,0,3,Diamond,1.25,0,9.92574,0,0.0712033,3.201851613,794.0592
900000733,341.8485,5.697475,0,3,307.66365,Debit Card,Female,60,0,1,2,Silver,0.833333333,0,34.18485,0,0.934012295,5.279513514,4102.182
900000735,292.698,0.719159705,0,1,292.698,Debit Card,Male,28,1,1,3,Gold,5.0,0,146.349,0,1.009303448,3.3223382519999998,2926.98
900000736,100.0122,0.796557345,1,1,90.01098,COD,Female,80,1,0,2,Silver,1.428571429,0,20.00244,1,0.18870226399999998,5.406064865,1400.1708
900000737,148.2516,1.0,1,3,148.2516,Debit Card,Male,29,0,0,5,Diamond,0.833333333,0,14.82516,1,0.7525461929999999,3.276278453,1779.0192
900000738,149.5611,0.794129735,1,1,89.73666,Credit Card,Male,71,1,0,3,Diamond,1.5789473680000001,1,44.86833,3,0.997074,5.22364136,2841.6609
900000739,249.18,0.612737705,1,3,149.50799999999998,Debit Card,Male,70,0,0,2,Diamond,1.3043478259999999,1,74.75399999999999,0,0.42377551,6.195827027000001,5731.14
900000740,409.4304,1.015116694,0,3,368.48736,E wallet,Male,59,1,0,4,Diamond,3.6363636360000005,0,163.77216,0,2.86314965,17.66170353,4503.7344
900000741,744.6015,3.237397826,0,1,372.30075,Debit Card,Female,27,1,0,2,Gold,2.105263158,1,297.8406,0,2.121371795,15.77193813,14147.4285
900000742,342.2916,0.967608763,1,1,273.83328,Debit Card,Male,27,1,1,3,Diamond,2.631578947,1,171.1458,1,1.4882243480000001,6.575875025,6503.5404
900000743,101.9988,1.0,0,3,91.79892,Debit Card,Male,42,1,0,2,Diamond,3.333333333,0,40.79952,1,0.310026748,1.8830547690000001,1223.9856
900000744,393.7872,1.613881967,1,3,393.7872,E wallet,Male,69,1,0,4,Diamond,0.5,1,39.37872,0,0.727887616,22.24786441,7875.744000000001
900000747,103.9482,1.0,0,1,72.76374,Credit Card,Female,44,1,0,3,Diamond,0.47619047600000003,1,10.39482,0,0.20624642899999998,2.352276078,2182.9122
900000751,147.5136,1.0,1,1,132.76224,Credit Card,Male,73,0,1,2,Silver,3.6363636360000005,0,59.00544,0,0.21757168100000002,7.309232432000001,1622.6496
900000752,265.1985,0.724091468,1,2,212.1588,UPI,Female,19,1,0,5,Diamond,2.105263158,0,106.0794,0,0.659697761,23.54566121,5038.7715
900000753,293.31,0.866316456,1,1,205.317,UPI,Female,52,1,1,5,Diamond,0.5555555560000001,0,29.331,1,0.940096154,6.376304348,5279.58
900000754,343.6209,0.60894843,1,1,240.53463,Credit Card,Female,79,1,1,3,Silver,1.739130435,0,137.44836,0,0.7373839059999999,21.77212314,7903.2807
900000755,50.8086,1.0,0,1,35.56602,Debit Card,Male,63,1,0,2,Silver,1.5384615380000002,0,10.161719999999999,0,1.0585125,0.771625935,660.5118
900000756,489.68699999999995,1.573993929,1,1,440.7183,COD,Male,45,1,1,2,Diamond,3.076923077,0,195.8748,1,2.632725806,20.7359316,6365.931
900000757,441.6606,0.653620338,1,1,309.16242,UPI,Male,22,1,1,5,Silver,2.173913043,0,220.8303,1,7.886796428999999,17.97910407,10158.1938
900000758,503.964,1.1604434209999999,1,2,352.7748,UPI,Male,28,0,0,5,Silver,3.333333333,0,251.982,0,1.504370149,13.62064865,7559.46
900000761,265.992,0.791642857,1,1,132.996,Credit Card,Female,33,1,0,2,Silver,1.333333333,0,53.1984,5,0.6981417320000001,4.847970838,3989.88
900000762,107.8206,1.0,1,1,75.47442,Credit Card,Female,33,1,0,5,Diamond,0.9090909090000001,1,21.564120000000003,1,0.363032323,8.501982796,2372.0532
900000763,314.5176,1.0,1,1,220.16232000000002,Credit Card,Male,41,1,0,2,Gold,2.0,0,125.80703999999999,1,0.526830151,17.81969405,6290.352
900000766,197.7348,0.652590099,1,3,197.7348,E wallet,Female,55,1,0,5,Gold,1.6,0,79.09392,1,2.471685,5.999235437,4943.37
900000768,97.7976,1.0,0,1,58.67856,UPI,Male,71,1,1,5,Gold,1.333333333,0,19.559520000000003,1,0.643405263,1.969079195,1466.964
900000769,338.6481,1.051702174,1,1,338.6481,Debit Card,Female,44,0,1,4,Silver,0.9090909090000001,0,67.72962,0,1.41103375,11.18657387,7450.2582
900000770,486.29699999999997,0.698033971,1,1,291.7782,Debit Card,Male,43,1,1,5,Diamond,2.631578947,0,243.1485,1,0.735698941,22.98418657,9239.643
900000772,347.8587,0.819562382,1,3,313.07282999999995,E wallet,Female,75,0,0,5,Diamond,3.333333333,0,139.14348,1,0.820421462,4.84258051,4174.3044
900000773,294.156,1.325027027,1,1,294.156,COD,Male,61,1,1,2,Diamond,0.666666667,0,29.4156,1,0.532891304,11.00334165,4412.34
900000775,441.45,2.691768293,0,1,220.725,COD,Male,68,1,1,3,Silver,0.9090909090000001,0,44.145,1,2.48005618,17.658,4855.95
900000776,145.8594,1.0,1,1,145.8594,Debit Card,Female,75,1,1,5,Diamond,3.076923077,0,58.343759999999996,1,0.383840526,2.9860979530000002,1896.1722
900000777,744.1098,5.723921538,1,1,372.0549,Credit Card,Female,61,1,0,3,Diamond,1.2,0,223.23293999999999,3,3.815947692,21.63109884,18602.745
900000779,253.80599999999998,1.557092025,1,3,253.80599999999998,E wallet,Male,65,1,0,2,Diamond,1.25,0,76.1418,1,1.197198113,26.1431073,6091.344
900000780,48.9882,1.0,1,1,34.291740000000004,Debit Card,Female,36,0,1,4,Diamond,2.5,0,19.59528,1,0.074112254,0.9188876909999999,783.8112
900000783,461.1411,1.5685071430000002,1,3,461.1411,Debit Card,Male,42,1,0,2,Gold,1.2,0,138.34233,2,2.547740884,12.27745208,11528.5275
900000789,392.9328,3.929328,0,1,392.9328,Debit Card,Male,29,1,1,1,Diamond,0.869565217,1,78.58655999999999,2,3.814881553,12.049939199999999,9037.4544
900000790,406.51199999999994,0.512410084,1,1,243.9072,COD,Male,73,1,0,1,Diamond,1.052631579,1,81.3024,1,1.613142857,12.22108861,7723.728
900000791,99.2916,1.0,1,3,59.57496,E wallet,Male,24,1,0,5,Gold,2.0,0,49.6458,1,0.435489474,8.929100719,2482.29
900000792,341.7582,0.526939956,1,2,239.23074,COD,Female,56,1,1,3,Diamond,0.47619047600000003,0,34.17582,1,0.774961905,20.21668225,7176.9222
900000794,252.6945,1.987484831,1,3,176.88615,Credit Card,Male,36,1,0,5,Silver,1.0,0,25.26945,1,0.7324478259999999,5.242624481,2526.945
900000795,489.486,2.7006124139999996,0,1,391.5888,Debit Card,Male,43,0,1,3,Silver,3.0,0,146.8458,0,0.8756457959999999,5.303206933999999,4894.86
900000796,370.8558,0.920237717,1,1,370.8558,Credit Card,Male,19,1,0,4,Silver,2.727272727,0,111.25674,6,0.670625316,5.183499111000001,4079.4138
900000797,299.9718,1.034385517,1,1,179.98308,COD,Male,53,1,0,3,Diamond,1.428571429,0,59.99436,0,0.466519129,6.884598689,4199.6052
900000798,340.9245,1.3636979999999999,1,1,204.5547,Credit Card,Male,23,1,1,3,Gold,0.454545455,0,34.09245,0,6.313416667,8.206060175,7500.339
900000799,98.052,1.0,1,1,68.6364,Debit Card,Male,54,1,1,4,Silver,1.363636364,0,29.4156,1,0.341644599,3.397077165,2157.144
900000802,247.9515,0.68684626,1,3,247.9515,Debit Card,Male,46,1,0,3,Diamond,3.076923077,0,99.1806,0,0.515491684,4.26371627,3223.3695
900000804,247.15200000000002,1.48886747,0,3,123.57600000000001,E wallet,Female,35,1,0,3,Diamond,1.5,0,74.1456,1,0.7163826090000001,16.69945946,4943.04
900000806,296.82,0.578220779,1,1,267.138,Debit Card,Male,47,1,0,3,Diamond,0.625,0,29.682,1,0.541642336,12.66432,4749.12
900000807,409.1184,0.9069127090000001,1,1,368.20656,Debit Card,Male,45,1,0,4,Gold,0.833333333,0,40.911840000000005,0,1.42055,8.021929412,4909.4208
900000808,477.9189,2.47199431,0,1,430.12701,Credit Card,Male,68,1,0,5,Gold,0.666666667,0,47.79189,2,1.522034713,7.82618286,7168.7835
900000812,389.7696,0.75116197,1,3,350.79264,Debit Card,Male,77,1,1,3,Diamond,2.631578947,0,194.8848,1,0.8275363059999999,7.45782719,7405.6224
900000813,342.6612,2.10406,0,1,239.86283999999998,Credit Card,Male,32,1,1,5,Silver,2.142857143,1,102.79836,0,1.4277549999999999,6.804619574,4797.2568
900000814,437.4891,0.597934989,0,3,262.49346,Debit Card,Female,46,1,1,4,Diamond,2.083333333,0,218.74455,0,0.7954347270000001,32.91454044,10499.7384
900000815,306.3762,1.0,0,1,153.1881,Credit Card,Male,28,1,0,3,Silver,4.0,1,122.55048000000001,0,0.5014340429999999,6.396162839,3063.762
900000817,291.7152,1.0,1,2,145.8576,Debit Card,Male,19,1,1,3,Gold,0.47619047600000003,0,29.17152,0,0.6945600000000001,7.425477817999999,6126.0192
900000818,196.842,1.0,1,1,118.1052,Debit Card,Male,52,1,0,3,Diamond,1.6666666669999999,1,59.0526,0,0.36051648399999997,4.762306452,3543.156
900000821,341.3781,0.54187,0,1,204.82686,Credit Card,Male,79,0,1,5,Silver,1.25,0,102.41343,0,4.433481818,12.80167875,8193.0744
900000822,48.4689,0.570222353,1,1,29.08134,Debit Card,Male,31,0,1,3,Gold,1.363636364,0,14.54067,0,0.07984991799999999,2.050607308,1066.3158
900000823,148.4082,1.0,0,3,74.2041,Debit Card,Male,62,1,0,5,Silver,0.454545455,0,14.84082,1,0.22250104899999998,3.440442993,3264.9804
900000825,489.54,2.9040508469999997,0,1,342.67800000000005,Debit Card,Female,61,1,1,4,Diamond,0.588235294,0,48.95399999999999,0,1.143785047,8.466103764,8322.18
900000827,149.7492,1.0,1,1,119.79936000000001,Debit Card,Male,63,1,0,3,Silver,2.272727273,1,74.8746,0,1.237596694,5.436439603999999,3294.4824
900000829,422.4768,2.696660426,0,1,380.22912,Credit Card,Female,44,1,0,1,Gold,0.869565217,0,84.49535999999999,1,3.491543802,32.2822804,9716.9664
900000831,264.492,1.0,1,1,132.246,Debit Card,Male,35,1,0,5,Diamond,3.333333333,0,132.246,9,0.656307692,8.855758929,3967.38
900000832,202.0512,1.0,1,1,181.84608,Debit Card,Female,33,1,0,4,Silver,2.352941176,0,80.82048,0,2.322427586,4.94938098,3434.8704
900000833,423.8544,0.6763634040000001,1,3,254.31264,Debit Card,Female,29,1,0,4,Diamond,0.7692307690000001,0,42.38544,5,0.702909453,7.476400543,5510.1072
900000834,354.0726,1.007523659,1,1,247.85082000000003,Debit Card,Female,39,0,0,4,Silver,3.571428571,0,177.0363,1,0.734590456,8.206980795,4957.0164
900000837,350.8743,0.546533178,1,3,175.43715,COD,Male,44,0,0,3,Diamond,1.25,1,70.17486,7,11.31852581,20.41450473,5613.9888
900000838,492.25199999999995,1.770690647,0,1,246.12599999999998,Debit Card,Female,24,1,1,3,Silver,2.3809523809999997,0,246.12599999999998,6,1.221468983,17.11472185,10337.292
900000839,104.6466,1.0,0,1,62.78796,Credit Card,Male,46,0,0,1,Silver,2.857142857,1,41.85864,13,0.183590526,6.004313115,1465.0524
900000842,344.9985,0.712386283,1,1,241.49895,Credit Card,Male,55,1,0,1,Gold,0.4,0,34.49985,0,0.6182768820000001,11.65535473,8624.9625
900000843,356.4015,2.18205,1,1,213.8409,UPI,Female,57,0,0,5,Gold,2.9411764710000003,0,178.20075,0,0.597989094,26.80896239,6058.8255
900000844,98.59200000000001,1.0,1,1,49.29600000000001,Debit Card,Male,69,0,0,4,Silver,0.47619047600000003,0,9.8592,0,0.208439746,7.902412214,2070.4320000000002
900000845,291.8376,0.590764372,1,1,291.8376,COD,Male,39,1,1,1,Gold,2.0,0,145.9188,1,1.895049351,32.57116071,7295.94
900000846,153.1116,0.620722703,0,1,91.86695999999999,Debit Card,Male,24,1,0,1,Gold,1.428571429,1,30.622320000000002,12,0.40505714299999995,3.572604,2143.5624
900000848,346.9347,1.217314737,1,1,277.54776,Debit Card,Male,76,1,0,3,Gold,1.428571429,1,104.08041,1,2.569886667,11.82731932,7285.6287
900000849,370.5177,0.556571652,1,2,259.36239,Credit Card,Male,41,1,0,1,Silver,1.6666666669999999,1,148.20708,3,11.22780909,11.56362133,8892.4248
900000850,146.0664,1.0,1,1,87.63984,COD,Male,57,0,1,5,Gold,1.5384615380000002,0,29.213279999999997,0,0.295680972,2.482174118,1898.8632
900000851,442.9863,0.7637694829999999,0,1,354.38903999999997,Debit Card,Male,47,1,0,1,Gold,1.904761905,1,177.19451999999998,2,0.814313051,31.74987133,9302.7123
900000852,100.4646,1.0,1,1,90.41814000000001,COD,Male,49,1,0,4,Gold,0.666666667,0,10.04646,6,0.873605217,1.831068044,1506.969
900000853,97.458,1.0,1,3,68.2206,Debit Card,Female,51,0,1,3,Gold,2.666666667,0,38.9832,2,0.32814141399999996,1.6764564219999998,1461.87
900000854,49.7634,1.0,1,1,34.834379999999996,Debit Card,Female,30,0,0,4,Gold,0.625,0,4.97634,1,0.096440698,2.036353964,796.2144
900000855,341.5524,2.1801217019999997,1,3,204.93143999999998,Debit Card,Male,79,1,1,1,Silver,0.869565217,1,68.31048,0,1.8363032259999998,10.98700028,7855.7052
900000856,249.6585,1.0,1,3,199.7268,Debit Card,Female,52,1,0,3,Gold,3.333333333,0,124.82925,1,0.435704188,7.658236196,3744.8775
900000857,389.8824,0.839459713,1,1,350.89416,Debit Card,Male,47,1,1,3,Gold,0.434782609,0,38.988240000000005,1,0.7342418079999999,14.99547692,8967.2952
900000859,356.3994,1.516593191,1,3,285.11952,Debit Card,Male,27,0,0,5,Gold,2.083333333,0,178.1997,3,2.314281818,14.11482772,8553.5856
900000862,304.65,0.910913621,1,3,274.185,COD,Male,53,1,0,4,Gold,2.3809523809999997,0,152.325,0,0.8323770490000001,9.872916667,6397.65
